Date,Weekday,Person,Shift Start Time,Shift End Time,Activity,Activity Start Time,Activity End Time,Day Off
2024-03-06,Wednesday,Person 31,08:30:00,17:00:00,On Queue,13:15:00,15:30:00,
2024-03-06,Wednesday,Person 31,08:30:00,17:00:00,Break,15:30:00,15:45:00,
2024-03-06,Wednesday,Person 31,08:30:00,17:00:00,On Queue,15:45:00,17:00:00,
2024-03-07,Thursday,Person 31,08:30:00,17:00:00,Time Off,08:30:00,11:55:00,
2024-03-07,Thursday,Person 31,08:30:00,17:00:00,On Queue,11:55:00,15:15:00,
2024-03-07,Thursday,Person 31,08:30:00,17:00:00,Break,15:15:00,15:30:00,
2024-03-07,Thursday,Person 31,08:30:00,17:00:00,On Queue,15:30:00,17:00:00,
2024-03-08,Friday,Person 31,,,,,,full day off - Absent
2024-03-11,Monday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:15:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,Break,10:15:00,10:30:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,On Queue,10:30:00,12:45:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,Meal,12:45:00,13:15:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,On Queue,13:15:00,15:00:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,Break,15:00:00,15:15:00,
2024-03-11,Monday,Person 31,08:30:00,17:00:00,On Queue,15:15:00,17:00:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:15:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,Break,10:15:00,10:30:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,On Queue,10:30:00,12:30:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,Meal,12:30:00,13:00:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,On Queue,13:00:00,15:15:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,Break,15:15:00,15:30:00,
2024-03-12,Tuesday,Person 31,08:30:00,17:00:00,On Queue,15:30:00,17:00:00,
2024-03-13,Wednesday,Person 31,,,,,,full day off - Time Off
2024-03-14,Thursday,Person 31,,,,,,full day off - Time Off
2024-03-15,Friday,Person 31,,,,,,full day off - Time Off
2024-03-18,Monday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:00:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,Break,10:00:00,10:15:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,On Queue,10:15:00,12:30:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,Meal,12:30:00,13:00:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,On Queue,13:00:00,15:15:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,Break,15:15:00,15:30:00,
2024-03-18,Monday,Person 31,08:30:00,17:00:00,On Queue,15:30:00,17:00:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:15:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,Break,10:15:00,10:30:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,On Queue,10:30:00,12:45:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,Meal,12:45:00,13:15:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,On Queue,13:15:00,15:00:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,Break,15:00:00,15:15:00,
2024-03-19,Tuesday,Person 31,08:30:00,17:00:00,On Queue,15:15:00,17:00:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:00:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,Break,10:00:00,10:15:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,On Queue,10:15:00,12:00:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,Meal,12:00:00,12:30:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,On Queue,12:30:00,14:45:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,Break,14:45:00,15:00:00,
2024-03-20,Wednesday,Person 31,08:30:00,17:00:00,On Queue,15:00:00,17:00:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:15:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,Break,10:15:00,10:30:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,On Queue,10:30:00,12:00:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,Meal,12:00:00,12:30:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,On Queue,12:30:00,15:00:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,Break,15:00:00,15:15:00,
2024-03-21,Thursday,Person 31,08:30:00,17:00:00,On Queue,15:15:00,17:00:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,On Queue,08:30:00,10:15:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,Break,10:15:00,10:30:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,On Queue,10:30:00,12:15:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,Meal,12:15:00,12:45:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,On Queue,12:45:00,15:15:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,Break,15:15:00,15:30:00,
2024-03-22,Friday,Person 31,08:30:00,17:00:00,On Queue,15:30:00,17:00:00,
2024-02-26,Monday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-02-26,Monday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-02-26,Monday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-02-26,Monday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-02-26,Monday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-02-27,Tuesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-02-27,Tuesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-02-27,Tuesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-02-27,Tuesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-02-27,Tuesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-02-28,Wednesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-02-28,Wednesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-02-28,Wednesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-02-28,Wednesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-02-28,Wednesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-02-29,Thursday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-02-29,Thursday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-02-29,Thursday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-02-29,Thursday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-02-29,Thursday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-01,Friday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-01,Friday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-01,Friday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-01,Friday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-01,Friday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-04,Monday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-04,Monday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-04,Monday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-04,Monday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-04,Monday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-05,Tuesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-05,Tuesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-05,Tuesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-05,Tuesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-05,Tuesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-06,Wednesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-06,Wednesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-06,Wednesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-06,Wednesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-06,Wednesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-07,Thursday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-07,Thursday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-07,Thursday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-07,Thursday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-07,Thursday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-08,Friday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-08,Friday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-08,Friday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-08,Friday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-08,Friday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-11,Monday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-11,Monday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-11,Monday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-11,Monday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-11,Monday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-12,Tuesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-12,Tuesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-12,Tuesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:05:00,
2024-03-12,Tuesday,Person 32,08:00:00,13:00:00,Absent,11:05:00,13:00:00,
2024-03-13,Wednesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-13,Wednesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-13,Wednesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-13,Wednesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-13,Wednesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-14,Thursday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-14,Thursday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-14,Thursday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-14,Thursday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-14,Thursday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-15,Friday,Person 32,,,,,,full day off - Time Off
2024-03-18,Monday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-18,Monday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-18,Monday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-18,Monday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-18,Monday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-19,Tuesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,10:00:00,
2024-03-19,Tuesday,Person 32,08:00:00,13:00:00,Accommodation,10:00:00,10:30:00,
2024-03-19,Tuesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-19,Tuesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-19,Tuesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,On Queue,08:00:00,09:30:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,Accommodation,09:30:00,10:00:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,Meeting,10:00:00,10:30:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,On Queue,10:30:00,11:45:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,Break,11:45:00,12:00:00,
2024-03-20,Wednesday,Person 32,08:00:00,13:00:00,On Queue,12:00:00,13:00:00,
2024-03-21,Thursday,Person 32,08:00:00,13:00:00,Absent,08:00:00,13:00:00,
2024-03-22,Friday,Person 32,08:00:00,13:00:00,Absent,08:00:00,13:00:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,02:00:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:30:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,05:45:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,Break,05:45:00,06:00:00,
2024-02-26,Monday,Person 33,21:30:00,08:00:00,On Queue,06:00:00,08:00:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:45:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,Break,23:45:00,00:00:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,On Queue,00:00:00,02:00:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:00:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,Break,04:00:00,04:15:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,On Queue,04:15:00,05:30:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,Break,05:30:00,05:45:00,
2024-02-27,Tuesday,Person 33,21:30:00,08:00:00,On Queue,05:45:00,08:00:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,01:15:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,Meal,01:15:00,01:45:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,On Queue,01:45:00,04:00:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,Break,04:00:00,04:15:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,On Queue,04:15:00,05:30:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,Break,05:30:00,05:45:00,
2024-02-28,Wednesday,Person 33,21:30:00,08:00:00,On Queue,05:45:00,08:00:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Extra Hours,10:00:00,12:15:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Break,12:15:00,12:30:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Extra Hours,12:30:00,14:45:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Meal,14:45:00,15:15:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Extra Hours,15:15:00,16:45:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Break,16:45:00,17:00:00,
2024-03-02,Saturday,Person 33,10:00:00,18:30:00,Extra Hours,17:00:00,18:30:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:45:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,Break,23:45:00,00:00:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,On Queue,00:00:00,01:45:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,Meal,01:45:00,02:15:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,On Queue,02:15:00,03:45:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,Break,03:45:00,04:00:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,On Queue,04:00:00,06:15:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,Break,06:15:00,06:30:00,
2024-03-03,Sunday,Person 33,21:30:00,08:00:00,On Queue,06:30:00,08:00:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,02:00:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:30:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,05:45:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,Break,05:45:00,06:00:00,
2024-03-04,Monday,Person 33,21:30:00,08:00:00,On Queue,06:00:00,08:00:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:15:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,Break,23:15:00,23:30:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,On Queue,23:30:00,02:00:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:15:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,Break,04:15:00,04:30:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,On Queue,04:30:00,05:30:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,Break,05:30:00,05:45:00,
2024-03-05,Tuesday,Person 33,21:30:00,08:00:00,On Queue,05:45:00,08:00:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:45:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,Break,23:45:00,00:00:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,On Queue,00:00:00,01:15:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,Meal,01:15:00,01:45:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,On Queue,01:45:00,04:30:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,06:15:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,Break,06:15:00,06:30:00,
2024-03-06,Wednesday,Person 33,21:30:00,08:00:00,On Queue,06:30:00,08:00:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:30:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,Break,23:30:00,23:45:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,On Queue,23:45:00,01:45:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,Meal,01:45:00,02:15:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,On Queue,02:15:00,03:45:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,Break,03:45:00,04:00:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,On Queue,04:00:00,06:15:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,Break,06:15:00,06:30:00,
2024-03-10,Sunday,Person 33,21:30:00,08:00:00,On Queue,06:30:00,08:00:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,01:30:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,Meal,01:30:00,02:00:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,On Queue,02:00:00,04:30:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,05:45:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,Break,05:45:00,06:00:00,
2024-03-11,Monday,Person 33,21:30:00,08:00:00,On Queue,06:00:00,08:00:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,02:00:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:30:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,06:30:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,Break,06:30:00,06:45:00,
2024-03-12,Tuesday,Person 33,21:30:00,08:00:00,On Queue,06:45:00,08:00:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:00:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,Break,23:00:00,23:15:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,On Queue,23:15:00,01:45:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,Meal,01:45:00,02:15:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,On Queue,02:15:00,03:45:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,Break,03:45:00,04:00:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,On Queue,04:00:00,06:30:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,Break,06:30:00,06:45:00,
2024-03-13,Wednesday,Person 33,21:30:00,08:00:00,On Queue,06:45:00,08:00:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:45:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,Break,23:45:00,00:00:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,On Queue,00:00:00,01:45:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,Meal,01:45:00,02:15:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,On Queue,02:15:00,03:45:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,Break,03:45:00,04:00:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,On Queue,04:00:00,06:15:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,Break,06:15:00,06:30:00,
2024-03-17,Sunday,Person 33,21:30:00,08:00:00,On Queue,06:30:00,08:00:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:30:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,Break,23:30:00,23:45:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,On Queue,23:45:00,01:30:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,Meal,01:30:00,02:00:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,On Queue,02:00:00,04:30:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,05:45:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,Break,05:45:00,06:00:00,
2024-03-18,Monday,Person 33,21:30:00,08:00:00,On Queue,06:00:00,08:00:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,00:00:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,Break,00:00:00,00:15:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,On Queue,00:15:00,02:00:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,Meal,02:00:00,02:30:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,On Queue,02:30:00,04:30:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,Break,04:30:00,04:45:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,On Queue,04:45:00,06:30:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,Break,06:30:00,06:45:00,
2024-03-19,Tuesday,Person 33,21:30:00,08:00:00,On Queue,06:45:00,08:00:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,On Queue,21:30:00,23:45:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,Break,23:45:00,00:00:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,On Queue,00:00:00,01:45:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,Meal,01:45:00,02:15:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,On Queue,02:15:00,03:45:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,Break,03:45:00,04:00:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,On Queue,04:00:00,06:00:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,Meeting,06:00:00,06:30:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,Break,06:30:00,06:45:00,
2024-03-20,Wednesday,Person 33,21:30:00,08:00:00,On Queue,06:45:00,08:00:00,
2024-03-24,Sunday,Person 33,21:30:00,08:00:00,Absent,21:30:00,08:00:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,On Queue,14:30:00,16:15:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,Break,16:15:00,16:30:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,On Queue,16:30:00,19:00:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,Meal,19:00:00,19:30:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,On Queue,19:30:00,21:15:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,Break,21:15:00,21:30:00,
2024-02-26,Monday,Person 34,14:30:00,23:00:00,On Queue,21:30:00,23:00:00,
2024-02-27,Tuesday,Person 34,14:30:00,23:00:00,On Queue,14:30:00,16:15:00,
